Rank,temp
3938,17.10000038
3939,15.10000038
3940,14.89999962
3941,14.60000038
3942,14.10000038
3943,13.69999981
3944,13.69999981
3945,13.39999962
3946,13.80000019
3947,13.80000019
3948,13.89999962
3949,13.10000038
3950,13.19999981
3951,14.30000019
3952,14
3953,13.19999981
3954,12.39999962
3955,12.60000038
3956,14.5
3957,14.5
3958,17.89999962
3959,19.20000076
3960,22.60000038
3961,22
3962,21.89999962
3963,21.60000038
3964,18.89999962
3965,17.89999962
3966,18.10000038
3967,16.79999924
3968,16.10000038
3969,15.80000019
3970,15.80000019
3971,15.5
3972,15.60000038
3973,15.69999981
3974,15.80000019
3975,16.20000076
3976,16.70000076
3977,16.79999924
3978,16.79999924
3979,17.20000076
3980,16.79999924
3981,15.60000038
3982,16.89999962
3983,17
3984,17.60000038
3985,16.10000038
3986,15.80000019
3987,15.69999981
3988,15.19999981
3989,15.19999981
3990,15.30000019
3991,15.19999981
3992,15.30000019
3993,15.39999962
3994,15.10000038
3995,15.19999981
3996,15.30000019
3997,15.5
3998,15.60000038
3999,15.60000038
4000,15.69999981
4001,15.80000019
4002,16
4003,15.60000038
4004,14.89999962
4005,15.30000019
4006,15.39999962
4007,15.69999981
4008,16.29999924
4009,15.30000019
4010,16.10000038
4011,15.19999981
4012,15.80000019
4013,15.30000019
4014,14.39999962
4015,14
4016,14.19999981
4017,14.30000019
4018,14.60000038
4019,14.69999981
4020,14.80000019
4021,15.10000038
4022,15.10000038
4023,15.10000038
4024,14.89999962
4025,14
4026,15.10000038
4027,15.80000019
4028,16.10000038
4029,16.20000076
4030,16.39999962
4031,16.5
4032,16.20000076
4033,15.89999962
4034,15.60000038
4035,13.80000019
4036,14.19999981
4037,14.5
4038,13.89999962
4039,13.39999962
4040,13.19999981
4041,13.39999962
4042,13.5
4043,13.5
4044,12.30000019
4045,13.19999981
4046,12.89999962
4047,12.80000019
4048,13
4049,13.69999981
4050,13.89999962
4051,15.80000019
4052,16
4053,15.69999981
4054,14.69999981
4055,14.5
4056,16.10000038
4057,16.29999924
4058,14.89999962
4059,15.30000019
4060,14.69999981
4061,14.5
4062,14.30000019
4063,12.80000019
4064,12.19999981
4065,12.39999962
4066,12.39999962
4067,11.89999962
4068,11.19999981
4069,10.89999962
4070,10.89999962
4071,10.69999981
4072,11.5
4073,12.60000038
4074,13.60000038
4075,13.10000038
4076,14.39999962
4077,15.30000019
4078,16.39999962
4079,15.39999962
4080,15.69999981
4081,16
4082,16.39999962
4083,16
4084,15.30000019
4085,15.60000038
4086,14.69999981
4087,13.89999962
4088,12.69999981
4089,11.60000038
4090,11.19999981
4091,11.39999962
4092,11.69999981
4093,11.5
4094,10.89999962
4095,11.19999981
4096,12.80000019
4097,14.30000019
4098,16.20000076
4099,15.60000038
4100,14.60000038
4101,15.19999981
4102,15
4103,16.20000076
4104,18
4105,17.79999924
4106,17.60000038
4107,18.39999962
4108,18.60000038
4109,18.5
4110,18.20000076
4111,17.39999962
4112,16.60000038
4113,15.30000019
4114,13.89999962
4115,13.80000019
4116,14
4117,14.19999981
4118,14.30000019
4119,14.19999981
4120,14.39999962
4121,14.69999981
4122,15.10000038
4123,15.89999962
4124,16.5
4125,16.79999924
4126,17.39999962
4127,17.60000038
4128,18.20000076
4129,17.79999924
4130,17.60000038
4131,17.29999924
4132,16.89999962
4133,16.39999962
4134,16.10000038
4135,16
4136,15.60000038
4137,15.39999962
4138,15.19999981
4139,15.10000038
4140,14.89999962
4141,14.5
4142,14.60000038
4143,14.19999981
4144,13.60000038
4145,13.60000038
4146,13.39999962
4147,13.39999962
4148,14.10000038
4149,14.39999962
4150,14.60000038
4151,14.30000019
4152,14.5
4153,14.60000038
4154,14.89999962
4155,14.69999981
4156,14.89999962
4157,15
4158,14.89999962
4159,14.80000019
4160,14.89999962
4161,14.60000038
4162,14.30000019
4163,14.39999962
4164,14.19999981
4165,14.10000038
4166,14.10000038
4167,14.10000038
4168,14.30000019
4169,14.89999962
4170,15.69999981
4171,18.39999962
4172,21.5
4173,20.89999962
4174,22
4175,23.10000038
4176,22.10000038
4177,21.89999962
4178,21.60000038
4179,18.60000038
4180,17.79999924
4181,16.5
4182,14.80000019
4183,13.80000019
4184,13.69999981
4185,13.5
4186,13.80000019
4187,13.80000019
4188,13.30000019
4189,13.30000019
4190,14.10000038
4191,14.60000038
4192,15.19999981
4193,15.5
4194,15.39999962
4195,16.70000076
4196,15.69999981
4197,16.29999924
4198,16.70000076
4199,16.89999962
4200,16.20000076
4201,16.60000038
4202,15
4203,16.39999962
4204,15.80000019
4205,15.19999981
4206,14.5
4207,13.89999962
4208,13.60000038
4209,13.80000019
4210,14
4211,13.89999962
4212,13.89999962
4213,14
4214,14.10000038
4215,14.10000038
4216,14
4217,14.89999962
4218,15.5
4219,15.10000038
4220,16
4221,17.10000038
4222,16.79999924
4223,16
4224,17.39999962
4225,17.60000038
4226,16.10000038
4227,16.70000076
4228,15.69999981
4229,15.10000038
4230,13.5
4231,13.30000019
4232,12.5
4233,12.80000019
4234,12.80000019
4235,12.69999981
4236,13.10000038
4237,12.5
4238,12.89999962
4239,13
4240,13.19999981
4241,13.80000019
4242,14.69999981
4243,14.89999962
4244,15.89999962
4245,16.20000076
4246,16.10000038
4247,16.29999924
4248,16.89999962
4249,16.70000076
4250,16.5
4251,15.30000019
4252,15
4253,14.39999962
4254,13.89999962
4255,13.39999962
4256,13.10000038
4257,13
4258,12.89999962
4259,13
4260,12.80000019
4261,12.69999981
4262,12.60000038
4263,12.60000038
4264,12.60000038
4265,13.60000038
4266,14.60000038
4267,16.60000038
4268,16.5
4269,16.20000076
4270,16.79999924
4271,17.10000038
4272,17.70000076
4273,17.79999924
4274,18.39999962
4275,17.29999924
4276,17.60000038
4277,16.39999962
4278,15
4279,14.10000038
4280,12.39999962
4281,11.5
4282,11
4283,10.80000019
4284,10.60000038
4285,10.60000038
4286,10.39999962
4287,11.10000038
4288,12.5
4289,13.60000038
4290,15.10000038
4291,17.39999962
4292,17.79999924
4293,16.39999962
4294,17
4295,17.10000038
4296,17.60000038
4297,17.60000038
4298,16.89999962
4299,18
4300,18.29999924
4301,18.20000076
4302,17.79999924
4303,15.5
4304,15.19999981
4305,14.10000038
4306,13.39999962
4307,13
4308,12.80000019
4309,12.60000038
4310,13.10000038
4311,13.30000019
4312,13.89999962
4313,16.5
4314,17.70000076
4315,19.60000038
4316,18.89999962
4317,19.29999924
4318,21.79999924
4319,21.29999924
4320,21.5
4321,20
4322,20.70000076
4323,18.5
4324,19.60000038
4325,18.20000076
4326,18.10000038
4327,17
4328,16.89999962
4329,16.79999924
4330,16.89999962
4331,16.79999924
4332,16.10000038
4333,15.60000038
4334,15.39999962
4335,15.60000038
4336,16
4337,16.20000076
4338,16.20000076
4339,17.10000038
4340,18.10000038
4341,18.29999924
4342,19.5
4343,17.20000076
4344,16.60000038
4345,16.5
4346,16.89999962
4347,16.79999924
4348,15.89999962
4349,14.60000038
4350,14.19999981
4351,13.60000038
4352,12.5
4353,12.10000038
4354,12.69999981
4355,12.60000038
4356,12.80000019
4357,12.80000019
4358,12.60000038
4359,13
4360,13.80000019
4361,14.60000038
4362,16
4363,16.70000076
4364,16.5
4365,16.5
4366,16.39999962
4367,17.70000076
4368,17.60000038
4369,17.39999962
4370,17.29999924
4371,17.29999924
4372,17.39999962
4373,16.60000038
4374,16.29999924
4375,16.10000038
4376,15
4377,14.19999981
4378,12.80000019
4379,11.69999981
4380,11
4381,10.5
4382,10
4383,10.60000038
4384,12.5
4385,14.69999981
4386,15.69999981
4387,16.39999962
4388,17.5
4389,18.60000038
4390,19.39999962
4391,20.60000038
4392,20.79999924
4393,20.89999962
4394,22
4395,21.5
4396,20.70000076
4397,19.60000038
4398,19.5
4399,18.20000076
4400,16.5
4401,15.69999981
4402,15.80000019
4403,16.20000076
4404,16.70000076
4405,16.60000038
4406,16.39999962
4407,16.70000076
4408,16.79999924
4409,17.10000038
4410,17.60000038
4411,17.79999924
4412,17.60000038
4413,18.20000076
4414,19.10000038
4415,18.79999924
4416,18.60000038
4417,18.79999924
4418,17.29999924
4419,17.89999962
4420,16.60000038
4421,17.10000038
4422,16.20000076
4423,15.60000038
4424,15.60000038
4425,15.30000019
4426,15.10000038
4427,15.19999981
4428,14.89999962
4429,13.89999962
4430,12.19999981
4431,12.39999962
4432,12.5
4433,12.80000019
4434,13.19999981
4435,13.80000019
4436,13.5
4437,14.80000019
4438,15.5
4439,16.79999924
4440,17.10000038
4441,16.29999924
4442,15.30000019
4443,15.30000019
4444,15.30000019
4445,14.60000038
4446,14
4447,13.19999981
4448,12.80000019
4449,12.80000019
4450,12.69999981
4451,12.69999981
4452,12.80000019
4453,13.19999981
4454,13
4455,13
4456,13.69999981
4457,14
4458,14.89999962
4459,16.89999962
4460,16.39999962
4461,15.19999981
4462,16
4463,16.5
4464,17.10000038
4465,16.70000076
4466,16.60000038
4467,16.39999962
4468,16.39999962
4469,16
4470,15.39999962
4471,14.10000038
4472,13.89999962
4473,13.89999962
4474,14.19999981
4475,14.10000038
4476,14.19999981
4477,14.39999962
4478,14.89999962
4479,15.10000038
4480,15.19999981
4481,15.39999962
4482,16.20000076
4483,17.29999924
4484,17.20000076
4485,17.79999924
4486,17.70000076
4487,18.29999924
4488,18.39999962
4489,18.89999962
4490,18.60000038
4491,17.5
4492,16.79999924
4493,16.89999962
4494,16.29999924
4495,15
4496,13.89999962
4497,13.10000038
4498,12.5
4499,11.80000019
4500,11.5
4501,11.10000038
4502,10.5
4503,10.60000038
4504,13.80000019
4505,15.10000038
4506,15.80000019
4507,17.79999924
4508,18.70000076
4509,18.39999962
4510,18.20000076
4511,18.79999924
4512,17.79999924
4513,18.10000038
4514,17.89999962
4515,17.70000076
4516,17.60000038
4517,16.60000038
4518,15.89999962
4519,15.60000038
4520,15.80000019
4521,16
4522,16.39999962
4523,16.10000038
4524,16.5
4525,16.60000038
4526,15.80000019
4527,15.39999962
4528,15.80000019
4529,16.10000038
4530,16.60000038
4531,16.79999924
4532,16.60000038
4533,16.89999962
4534,17.5
4535,17.89999962
4536,17.10000038
4537,17.39999962
4538,17.39999962
4539,17.79999924
4540,17.5
4541,17
4542,16.20000076
4543,15
4544,14.39999962
4545,14.39999962
4546,15.19999981
4547,14.30000019
4548,14
4549,13.80000019
4550,13.60000038
4551,13.89999962
4552,14.89999962
4553,15.60000038
4554,17
4555,18.20000076
4556,18
4557,18.20000076
4558,17.70000076
4559,17.89999962
4560,18.10000038
4561,18.79999924
4562,17.89999962
4563,17.79999924
4564,16.39999962
4565,16.70000076
4566,16
4567,15.30000019
4568,14.80000019
4569,14.80000019
4570,15
4571,15.30000019
4572,15.30000019
4573,15.39999962
4574,15.39999962
4575,15.19999981
4576,15.5
4577,16.29999924
4578,16.89999962
4579,17.39999962
4580,17.29999924
4581,17.39999962
4582,17.89999962
4583,17.70000076
4584,18.60000038
4585,18.79999924
4586,18.5
4587,18.39999962
4588,18.10000038
4589,18.20000076
4590,16.70000076
4591,16.10000038
4592,15.69999981
4593,14.89999962
4594,13.60000038
4595,12.60000038
4596,11.80000019
4597,11
4598,10.80000019
4599,11
4600,12.30000019
4601,13.89999962
4602,16.70000076
4603,19
4604,20
4605,20.89999962
4606,21.89999962
4607,22.70000076
4608,22.79999924
4609,22.20000076
4610,22.20000076
4611,22.20000076
4612,21.29999924
4613,20.5
4614,20.10000038
4615,18.70000076
4616,17.60000038
4617,16.79999924
4618,16.20000076
4619,15.69999981
4620,15.39999962
4621,15.10000038
4622,14.89999962
4623,15.10000038
4624,15.60000038
4625,16.79999924
4626,17.70000076
4627,19
4628,18.79999924
4629,19.79999924
4630,19.70000076
4631,19.5
4632,18.39999962
4633,18.60000038
4634,18.60000038
4635,18.60000038
4636,18.89999962
4637,19.10000038
4638,19.10000038
4639,18.79999924
4640,18.39999962
4641,18.10000038
4642,18
4643,17.60000038
4644,17.5
4645,16.70000076
4646,16.60000038
4647,15.69999981
4648,15.80000019
4649,16.20000076
4650,16.60000038
4651,16.60000038
4652,17.60000038
4653,18.60000038
4654,17.89999962
4655,19.70000076
4656,19.79999924
4657,20.10000038
4658,19.60000038
4659,19.39999962
4660,20.29999924
4661,18.5
4662,18.10000038
4663,15.89999962
4664,14.5
4665,14
4666,13.5
4667,13.19999981
4668,12.60000038
4669,12.39999962
4670,12.60000038
4671,13.10000038
4672,13.60000038
4673,15.39999962
4674,16.20000076
4675,17.5
4676,19.70000076
4677,20.5
4678,20.5
4679,20.29999924
4680,19.79999924
4681,19.60000038
4682,18.70000076
4683,18.39999962
4684,18
4685,17.79999924
4686,17.70000076
4687,17.39999962
4688,16.79999924
4689,16.5
4690,16.29999924
4691,16.39999962
4692,16.39999962
4693,16.10000038
4694,16.10000038
4695,16.10000038
4696,16
4697,15.80000019
4698,16
4699,16.29999924
4700,16.79999924
4701,17
4702,17.39999962
4703,17.79999924
4704,17.60000038
4705,17.29999924
4706,18.70000076
4707,18.70000076
4708,18.29999924
4709,17.5
4710,16.60000038
4711,16
4712,15.80000019
4713,14.10000038
4714,13.30000019
4715,13.10000038
4716,13.19999981
4717,12.80000019
4718,12.10000038
4719,12.39999962
4720,14.30000019
4721,15.19999981
4722,16.5
4723,18.60000038
4724,21
4725,20.60000038
4726,21.79999924
4727,21.39999962
4728,21.5
4729,21.39999962
4730,21.10000038
4731,20.10000038
4732,19.39999962
4733,18.70000076
4734,18.10000038
4735,16.89999962
4736,15.89999962
4737,15.19999981
4738,15.5
4739,15.5
4740,15.5
4741,15.39999962
4742,15.60000038
4743,15.69999981
4744,15.69999981
4745,15.60000038
4746,15.80000019
4747,16.60000038
4748,18.5
4749,19.89999962
4750,21.70000076
4751,21
4752,21.89999962
4753,21.89999962
4754,21.10000038
4755,20.5
4756,19.89999962
4757,19
4758,18.39999962
4759,17.60000038
4760,16.29999924
4761,15.69999981
4762,15.69999981
4763,15.80000019
4764,15.39999962
4765,15.10000038
4766,14.69999981
4767,14.69999981
4768,15.10000038
4769,17
4770,19.39999962
4771,22.79999924
4772,21.89999962
4773,21.60000038
4774,21.39999962
4775,21.5
4776,21.89999962
4777,21.79999924
4778,21.20000076
4779,21
4780,19.60000038
4781,19.79999924
4782,18.20000076
4783,17.29999924
4784,16.79999924
4785,17.10000038
4786,17.29999924
4787,17.20000076
4788,17.20000076
4789,17.29999924
4790,17.10000038
4791,17
4792,17.20000076
4793,16.79999924
4794,17.20000076
4795,17.60000038
4796,18.89999962
4797,19.20000076
4798,18.89999962
4799,19.10000038
4800,18.60000038
4801,17.5
4802,18
4803,17.79999924
4804,16.89999962
4805,16.70000076
4806,16.20000076
4807,15.80000019
4808,15.69999981
4809,15.60000038
4810,15.19999981
4811,14.80000019
4812,15
4813,14.80000019
4814,15.19999981
4815,14.80000019
4816,15.10000038
4817,15.39999962
4818,15.69999981
4819,17
4820,14.39999962
4821,16.29999924
4822,17.39999962
4823,16.70000076
4824,15.80000019
4825,17.79999924
4826,17.60000038
4827,17.29999924
4828,17.20000076
4829,16.70000076
4830,16.39999962
4831,15.69999981
4832,16
4833,16.10000038
4834,16.39999962
4835,15.39999962
4836,15.19999981
4837,15.80000019
4838,16
4839,15.60000038
4840,16
4841,16.29999924
4842,16.60000038
4843,16.70000076
4844,18.10000038
4845,18.79999924
4846,19
4847,18.10000038
4848,18.39999962
4849,18.60000038
4850,18.10000038
4851,18.5
4852,17.5
4853,17.10000038
4854,16.79999924
4855,16.29999924
4856,16.10000038
4857,15.80000019
4858,16.29999924
4859,16.10000038
4860,14.60000038
4861,15.5
4862,15.60000038
4863,15.39999962
4864,15.10000038
4865,15.89999962
4866,0
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,0
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5338,0
5339,0
5340,0
5341,0
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,-7.900000095
5430,17
5431,19.29999924
5432,19.5
5433,19.79999924
5434,20.29999924
5435,20.20000076
5436,19.60000038
5437,19.70000076
5438,19.79999924
5439,18.10000038
5440,16.20000076
5441,15.60000038
5442,15.30000019
5443,15
5444,14.5
5445,14.60000038
5446,14.60000038
5447,14.30000019
5448,14.60000038
5449,14.39999962
5450,14.69999981
5451,15.39999962
5452,15.60000038
5453,15.89999962
5454,15.30000019
5455,18.10000038
5456,18.89999962
5457,19.10000038
5458,18.60000038
5459,18.5
5460,18.10000038
5461,17.89999962
5462,17.39999962
5463,16.60000038
5464,16.39999962
5465,16.60000038
5466,16.39999962
5467,16.10000038
5468,16.10000038
5469,16
5470,15.80000019
5471,15.69999981
5472,15.89999962
5473,16.29999924
5474,16.29999924
5475,16.89999962
5476,17.70000076
5477,18.29999924
5478,19.10000038
5479,19.29999924
5480,19.10000038
5481,19.20000076
5482,19.29999924
5483,19.10000038
5484,18.10000038
5485,18.20000076
5486,17.60000038
5487,16.79999924
5488,16.10000038
5489,16.10000038
5490,16.10000038
5491,15.39999962
5492,15.69999981
5493,15.5
5494,15.19999981
5495,15.10000038
5496,15.30000019
5497,14.89999962
5498,15
5499,16.79999924
5500,17.89999962
5501,19.5
5502,20.5
5503,21
5504,20.20000076
5505,20.29999924
5506,19
5507,18.79999924
5508,19.20000076
5509,19.20000076
5510,18.79999924
5511,17.5
5512,17.10000038
5513,17
5514,17.20000076
5515,14.39999962
5516,14.39999962
5517,14.39999962
5518,14.10000038
5519,13.19999981
5520,12.80000019
5521,12.69999981
5522,12.89999962
5523,14.80000019
5524,16.79999924
5525,17
5526,16.20000076
5527,18.79999924
5528,19.70000076
5529,19.70000076
5530,19.10000038
5531,18.79999924
5532,18.89999962
5533,18.60000038
5534,17.29999924
5535,16.60000038
5536,16.79999924
5537,16.20000076
5538,16.70000076
5539,16.39999962
5540,16.60000038
5541,15.19999981
5542,13.69999981
5543,12.69999981
5544,11.69999981
5545,11.69999981
5546,13.10000038
5547,16
5548,17.79999924
5549,18.29999924
5550,19.20000076
5551,19.70000076
5552,19.20000076
5553,20.10000038
5554,20.5
5555,20.39999962
5556,19.60000038
5557,19.10000038
5558,18
5559,17.70000076
5560,17.10000038
5561,15.89999962
5562,16
5563,16.10000038
5564,16.10000038
5565,16
5566,15.89999962
5567,16.5
5568,16.39999962
5569,16.5
5570,16.5
5571,17.60000038
5572,18.89999962
5573,19.89999962
5574,20.20000076
5575,20.79999924
5576,22.10000038
5577,21.70000076
5578,21.60000038
5579,21.10000038
5580,20.79999924
5581,20.39999962
5582,19
5583,18.39999962
5584,18
5585,18
5586,17.70000076
5587,16.89999962
5588,16.79999924
5589,16.60000038
5590,16.5
5591,16.10000038
5592,15.80000019
5593,15.5
5594,15.39999962
5595,16.20000076
5596,16.89999962
5597,17
5598,17
5599,17.20000076
5600,16.70000076
5601,16
5602,15
5603,14.39999962
5604,13.80000019
5605,13.39999962
5606,13.19999981
5607,13
5608,12.69999981
5609,12.30000019
5610,12
5611,11.80000019
5612,12
5613,11.80000019
5614,11.89999962
5615,11.69999981
5616,11.89999962
5617,11.69999981
5618,12.30000019
5619,12.5
5620,13.60000038
5621,14.60000038
5622,13.89999962
5623,16.20000076
5624,16.60000038
5625,17.20000076
5626,15.60000038
5627,17.20000076
5628,16.39999962
5629,16.20000076
5630,15.5
5631,14.5
5632,13.80000019
5633,13.89999962
5634,13.80000019
5635,13.5
5636,13.19999981
5637,13.19999981
5638,11.5
5639,12.10000038
5640,10.39999962
5641,9.800000191
5642,10.10000038
5643,13.89999962
5644,17.20000076
5645,18.10000038
5646,18.29999924
5647,18.79999924
5648,18.10000038
5649,18.29999924
5650,18.29999924
5651,18.20000076
5652,17.89999962
5653,17.39999962
5654,16.20000076
5655,14.80000019
5656,13.5
5657,12.19999981
5658,11.30000019
5659,10.89999962
5660,11.10000038
5661,10.89999962
5662,11.10000038
5663,10.89999962
5664,9.800000191
5665,10.10000038
5666,10.80000019
5667,13.30000019
5668,15.60000038
5669,17.39999962
5670,17.60000038
5671,16.5
5672,18.20000076
5673,18.10000038
5674,16.5
5675,17.70000076
5676,16.29999924
5677,16.20000076
5678,15.89999962
5679,14.60000038
5680,13.5
5681,13
5682,11.60000038
5683,11.30000019
5684,10.69999981
5685,10.10000038
5686,9.5
5687,9.800000191
5688,9.300000191
5689,9.300000191
5690,9.899999619
5691,12.60000038
5692,15.80000019
5693,16.70000076
5694,17.5
5695,18.20000076
5696,17.60000038
5697,17.10000038
5698,18.10000038
5699,18.5
5700,18.20000076
5701,18.89999962
5702,17.20000076
5703,15.39999962
5704,13.60000038
5705,12.69999981
5706,11.89999962
5707,11.19999981
5708,10.60000038
5709,9.899999619
5710,9.399999619
5711,9.300000191
5712,8.800000191
5713,8.399999619
5714,9.399999619
5715,12.39999962
5716,15.5
5717,17.70000076
5718,18.79999924
5719,19.10000038
5720,18.60000038
5721,18.60000038
5722,18.39999962
5723,18.70000076
5724,18.10000038
5725,19.10000038
5726,17.79999924
5727,14.69999981
5728,13.39999962
5729,12.39999962
5730,11.10000038
5731,10.19999981
5732,10.10000038
5733,10.10000038
5734,9.800000191
5735,9.800000191
5736,10.60000038
5737,11.30000019
5738,11.80000019
5739,12.60000038
5740,14.80000019
5741,15.89999962
5742,17.10000038
5743,18.60000038
5744,19.5
5745,20.20000076
5746,19.10000038
5747,18.79999924
5748,18.39999962
5749,18.39999962
5750,18.29999924
5751,18.39999962
5752,18
5753,18.20000076
5754,18
5755,17.79999924
5756,17.79999924
5757,17.60000038
5758,17.5
5759,17.60000038
5760,17.70000076
5761,17.5
5762,17.5
5763,18.20000076
5764,18.20000076
5765,18.39999962
5766,17.79999924
5767,15.69999981
5768,14.69999981
5769,14.60000038
5770,14.69999981
5771,15
5772,15.30000019
5773,15.19999981
5774,15
5775,13.39999962
5776,14.39999962
5777,14.60000038
5778,14.60000038
5779,14.60000038
5780,14.5
5781,14.39999962
5782,14
5783,14.10000038
5784,14.19999981
5785,14
5786,14.69999981
5787,15.30000019
5788,15.5
5789,16.29999924
5790,17.29999924
5791,18
5792,17.39999962
5793,17.5
5794,18
5795,18.39999962
5796,17.29999924
5797,16.29999924
5798,16
5799,15.39999962
5800,15.69999981
5801,15.60000038
5802,15.5
5803,15.60000038
5804,14.10000038
5805,14
5806,14.19999981
5807,14.30000019
5808,13.60000038
5809,13.89999962
5810,13.69999981
5811,14.39999962
5812,14.5
5813,15
5814,14.80000019
5815,15.89999962
5816,16.79999924
5817,14.80000019
5818,15.89999962
