Rank,wind speed
1815,0.699999988
1816,0.699999988
1817,0.300000012
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0.200000003
1825,0.100000001
1826,0.200000003
1827,0.200000003
1828,0.200000003
1829,0.699999988
1830,0.600000024
1831,0.600000024
1832,0.5
1833,0.699999988
1834,0.699999988
1835,1
1836,0.800000012
1837,1.299999952
1838,0.699999988
1839,0.699999988
1840,0.400000006
1841,1
1842,1.200000048
1843,0.200000003
1844,0.899999976
1845,0.800000012
1846,0.300000012
1847,0
1848,0.5
1849,0
1850,0.300000012
1851,1.299999952
1852,1.399999976
1853,1.899999976
1854,1.200000048
1855,1.299999952
1856,1.200000048
1857,0.5
1858,1.200000048
1859,1.200000048
1860,0.600000024
1861,0.200000003
1862,0.100000001
1863,0.5
1864,0.800000012
1865,0.5
1866,0.800000012
1867,0.800000012
1868,1.100000024
1869,1.200000048
1870,1.5
1871,0.5
1872,0.800000012
1873,0.800000012
1874,1.399999976
1875,1.200000048
1876,2.799999952
1877,1.5
1878,2.400000095
1879,2.5
1880,1
1881,1.100000024
1882,1.299999952
1883,1.799999952
1884,0.5
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0.300000012
1893,0
1894,0
1895,0.100000001
1896,0.400000006
1897,0.200000003
1898,0.100000001
1899,0
1900,0.400000006
1901,0.100000001
1902,0.899999976
1903,0.200000003
1904,1.200000048
1905,0.899999976
1906,1.399999976
1907,0.600000024
1908,0.5
1909,0.600000024
1910,1.100000024
1911,0.5
1912,0.699999988
1913,0.300000012
1914,0.899999976
1915,0.899999976
1916,0.699999988
1917,0.600000024
1918,0.200000003
1919,0.300000012
1920,1.299999952
1921,0.200000003
1922,0.600000024
1923,1.100000024
1924,1.700000048
1925,2.200000048
1926,2.5
1927,1.399999976
1928,2
1929,1.799999952
1930,0.600000024
1931,0.5
1932,0.200000003
1933,0.800000012
1934,0.5
1935,0.600000024
1936,0.200000003
1937,0.200000003
1938,0.100000001
1939,0.100000001
1940,0.200000003
1941,0.300000012
1942,0.400000006
1943,0.200000003
1944,0
1945,0
1946,0
1947,0.100000001
1948,0.100000001
1949,0.899999976
1950,0.699999988
1951,1.200000048
1952,2.200000048
1953,0.200000003
1954,0.5
1955,0
1956,0.300000012
1957,1
1958,0.5
1959,1.100000024
1960,0.699999988
1961,0.400000006
1962,0.5
1963,0
1964,1.399999976
1965,1
1966,1.399999976
1967,1.600000024
1968,1.700000048
1969,2
1970,2.400000095
1971,1.799999952
1972,1.899999976
1973,1.899999976
1974,1.100000024
1975,0.600000024
1976,1.399999976
1977,1.299999952
1978,0.300000012
1979,1.100000024
1980,0.100000001
1981,0.800000012
1982,0.400000006
1983,0.800000012
1984,0.400000006
1985,0.5
1986,1.100000024
1987,1.600000024
1988,2
1989,2.299999952
1990,3.599999905
1991,2.599999905
1992,2.799999952
1993,2.599999905
1994,1.200000048
1995,1.399999976
1996,3.900000095
1997,3.200000048
1998,3.5
1999,3.400000095
2000,3.099999905
2001,4.599999905
2002,2.400000095
2003,2
2004,1.700000048
2005,0.899999976
2006,1.100000024
2007,1
2008,0.300000012
2009,0.400000006
2010,0.600000024
2011,0.5
2012,0.800000012
2013,3
2014,2
2015,1.899999976
2016,2.200000048
2017,2.200000048
2018,1.899999976
2019,1.799999952
2020,2.799999952
2021,2.900000095
2022,3.400000095
2023,2.599999905
2024,2.900000095
2025,2.200000048
2026,3.200000048
2027,3.200000048
2028,1.299999952
2029,3
2030,0.899999976
2031,0.400000006
2032,2.400000095
2033,0.300000012
2034,0.100000001
2035,1.200000048
2036,1.200000048
2037,1.899999976
2038,1.399999976
2039,1.200000048
2040,0.800000012
2041,1.399999976
2042,0.600000024
2043,2.5
2044,1.899999976
2045,0.699999988
2046,2.099999905
2047,1.100000024
2048,0.200000003
2049,1.200000048
2050,1.399999976
2051,0.100000001
2052,0
2053,0.400000006
2054,0
2055,0
2056,0.200000003
2057,0
2058,0.300000012
2059,0
2060,0
2061,1.299999952
2062,0
2063,0.699999988
2064,0.699999988
2065,0.300000012
2066,1.799999952
2067,1.100000024
2068,1.700000048
2069,1.100000024
2070,1.700000048
2071,1.399999976
2072,1.100000024
2073,0.5
2074,1.600000024
2075,0.5
2076,0.899999976
2077,0.5
2078,0.699999988
2079,0.800000012
2080,1.5
2081,0.100000001
2082,0.400000006
2083,0.699999988
2084,0.100000001
2085,0.200000003
2086,0.200000003
2087,0.400000006
2088,0.699999988
2089,1.600000024
2090,1.399999976
2091,1
2092,1
2093,3.200000048
2094,3.200000048
2095,1.899999976
2096,1.600000024
2097,1.700000048
2098,1.600000024
2099,0.600000024
2100,0.400000006
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0.5
2107,1.899999976
2108,1.200000048
2109,1.299999952
2110,1.100000024
2111,0.899999976
2112,1.5
2113,1.5
2114,2
2115,2.599999905
2116,2
2117,1.600000024
2118,3.400000095
2119,4.699999809
2120,1.799999952
2121,2.200000048
2122,1.100000024
2123,1.700000048
2124,1.700000048
2125,0.300000012
2126,1.200000048
2127,1.299999952
2128,1
2129,0.600000024
2130,0.400000006
2131,0.200000003
2132,0.5
2133,1.700000048
2134,0.5
2135,1.100000024
2136,2.099999905
2137,1
2138,2.599999905
2139,3.299999952
2140,1.799999952
2141,1.600000024
2142,2.799999952
2143,2.5
2144,3.700000048
2145,3.099999905
2146,3.5
2147,3.400000095
2148,3.099999905
2149,4.199999809
2150,3.900000095
2151,3.700000048
2152,3.200000048
2153,3.099999905
2154,1.299999952
2155,1.5
2156,2.5
2157,1.5
2158,0.899999976
2159,0.800000012
2160,0.600000024
2161,2.299999952
2162,2
2163,5.099999905
2164,2.200000048
2165,3.599999905
2166,2.799999952
2167,2
2168,1.5
2169,2.599999905
2170,3.599999905
2171,2.099999905
2172,2.5
2173,1.600000024
2174,1.399999976
2175,2.099999905
2176,3
2177,0.899999976
2178,2.099999905
2179,1.200000048
2180,1.700000048
2181,1.600000024
2182,1.399999976
2183,1.799999952
2184,1.100000024
2185,1.799999952
2186,3.299999952
2187,2
2188,2.900000095
2189,3
2190,3.200000048
2191,2.5
2192,3.799999952
2193,4.199999809
2194,2.299999952
2195,4.199999809
2196,1.399999976
2197,1.600000024
2198,1.700000048
2199,1.899999976
2200,1.299999952
2201,1.799999952
2202,1.399999976
2203,1
2204,1.200000048
2205,1.200000048
2206,2.099999905
2207,1.200000048
2208,1.5
2209,1.5
2210,0.899999976
2211,1.799999952
2212,1.399999976
2213,1.600000024
2214,1.600000024
2215,2.099999905
2216,0.899999976
2217,0.600000024
2218,1
2219,1.600000024
2220,0.800000012
2221,0.200000003
2222,0.200000003
2223,0.100000001
2224,0.200000003
2225,0.600000024
2226,0.600000024
2227,0.300000012
2228,1
2229,1.100000024
2230,1
2231,1
2232,1.200000048
2233,0.800000012
2234,2
2235,2
2236,2.799999952
2237,3.099999905
2238,3
2239,3.700000048
2240,1.700000048
2241,3.5
2242,3.700000048
2243,2.700000048
2244,3.299999952
2245,2
2246,2.299999952
2247,2.099999905
2248,2
2249,1.5
2250,2.5
2251,3.200000048
2252,3.099999905
2253,2
2254,2.900000095
2255,1.899999976
2256,3.700000048
2257,1.5
2258,3.099999905
2259,3
2260,4.400000095
2261,3.900000095
2262,1.600000024
2263,4.699999809
2264,3.400000095
2265,2.400000095
2266,2.799999952
2267,4
2268,2.900000095
2269,2.099999905
2270,2.799999952
2271,3.200000048
2272,4.800000191
2273,2.099999905
2274,2.5
2275,1.899999976
2276,2.299999952
2277,1.899999976
2278,2.099999905
2279,1.899999976
2280,0.5
2281,1.700000048
2282,2.099999905
2283,2.400000095
2284,3
2285,2.5
2286,2
2287,1.799999952
2288,2.900000095
2289,3.099999905
2290,3.799999952
2291,2.900000095
2292,3
2293,5.400000095
2294,3.299999952
2295,2.5
2296,4.099999905
2297,2.099999905
2298,2.299999952
2299,1.799999952
2300,2.200000048
2301,1.899999976
2302,2.400000095
2303,2.400000095
2304,2.400000095
2305,1.299999952
2306,2.200000048
2307,1.299999952
2308,2.099999905
2309,2.200000048
2310,2.099999905
2311,2.900000095
2312,2
2313,2.5
2314,2.299999952
2315,3
2316,2.400000095
2317,2.200000048
2318,1.299999952
2319,1.799999952
2320,2.900000095
2321,2.299999952
2322,2.400000095
2323,1.899999976
2324,1.399999976
2325,2.799999952
2326,2.5
2327,4.599999905
2328,2
2329,3.200000048
2330,1.399999976
2331,2.400000095
2332,2.700000048
2333,3.700000048
2334,3
2335,2.200000048
2336,3
2337,4.300000191
2338,3.400000095
2339,1.799999952
2340,1.799999952
2341,1.799999952
2342,3.200000048
2343,3
2344,2.200000048
2345,2.700000048
2346,2.5
2347,1.899999976
2348,1.5
2349,1.799999952
2350,1.5
2351,0.699999988
2352,1.399999976
2353,0.699999988
2354,3.599999905
2355,1.100000024
2356,1.799999952
2357,2.099999905
2358,3.299999952
2359,2.099999905
2360,1.899999976
2361,3
2362,1.100000024
2363,1.899999976
2364,1.200000048
2365,1.600000024
2366,1.600000024
2367,0.800000012
2368,0.400000006
2369,0.5
2370,0.800000012
2371,1
2372,0
2373,1.799999952
2374,3.599999905
2375,2.599999905
2376,2.900000095
2377,4
2378,4.400000095
2379,5.199999809
2380,2.900000095
2381,2.599999905
2382,2.799999952
2383,1.799999952
2384,1.399999976
2385,0.400000006
2386,0.200000003
2387,1
2388,2
2389,3.299999952
2390,2.799999952
2391,2.599999905
2392,1.399999976
2393,1.100000024
2394,1
2395,0.5
2396,0.200000003
2397,0.5
2398,1.299999952
2399,1.200000048
2400,1.700000048
2401,2.599999905
2402,2
2403,1.899999976
2404,1.600000024
2405,2.799999952
2406,2.200000048
2407,0.699999988
2408,1.200000048
2409,0.800000012
2410,0.600000024
2411,1.799999952
2412,0.899999976
2413,0.400000006
2414,0.100000001
2415,0.300000012
2416,0.300000012
2417,0.100000001
2418,0
2419,0.899999976
2420,0.800000012
2421,1.100000024
2422,2.700000048
2423,3.299999952
2424,1.200000048
2425,1.399999976
2426,2.599999905
2427,3
2428,1.799999952
2429,2.599999905
2430,3.5
2431,2.599999905
2432,0.100000001
2433,0.100000001
2434,0.200000003
2435,1.899999976
2436,2.099999905
2437,1.299999952
2438,0.600000024
2439,0.899999976
2440,0.5
2441,0.200000003
2442,1.100000024
2443,0.400000006
2444,0.400000006
2445,2.099999905
2446,1.100000024
2447,1.100000024
2448,1.5
2449,1.399999976
2450,1.5
2451,1.799999952
2452,0.300000012
2453,1.200000048
2454,0.5
2455,1
2456,0.800000012
2457,0.400000006
2458,0
2459,0
2460,0.100000001
2461,0.300000012
2462,0.400000006
2463,0.300000012
2464,0
2465,0.100000001
2466,0
2467,0
2468,0.300000012
2469,1.299999952
2470,0.800000012
2471,0.5
2472,0.100000001
2473,1.299999952
2474,2.400000095
2475,1.399999976
2476,0.899999976
2477,1.399999976
2478,1.600000024
2479,0.899999976
2480,0.100000001
2481,0.100000001
2482,0
2483,0.100000001
2484,0
2485,0
2486,0.400000006
2487,1
2488,1.399999976
2489,1.700000048
2490,2.200000048
2491,1.799999952
2492,0.899999976
2493,1.5
2494,1.899999976
2495,2.5
2496,1.799999952
2497,4.300000191
2498,2.5
2499,4.199999809
2500,2.700000048
2501,1.799999952
2502,2.700000048
2503,2.099999905
2504,1.700000048
2505,1.399999976
2506,1.100000024
2507,1.899999976
2508,1.100000024
2509,1.700000048
2510,1.5
2511,1.700000048
2512,1
2513,1.299999952
2514,1.200000048
2515,0.899999976
2516,1.200000048
2517,1.5
2518,1
2519,1.799999952
2520,3.299999952
2521,3.400000095
2522,1.799999952
2523,1.399999976
2524,2.200000048
2525,3.5
2526,5.300000191
2527,4.900000095
2528,2.900000095
2529,3.200000048
2530,2.400000095
2531,3.400000095
2532,3.299999952
2533,1
2534,1
2535,3.599999905
2536,2.700000048
2537,2.200000048
2538,2.5
2539,3.599999905
2540,2.099999905
2541,3.599999905
2542,2.599999905
2543,2.799999952
2544,2
2545,4
2546,4
2547,3.299999952
2548,3.900000095
2549,3.799999952
2550,4
2551,3.299999952
2552,2.799999952
2553,3
2554,2
2555,2.400000095
2556,1.5
2557,3
2558,2.799999952
2559,2.599999905
2560,1.899999976
2561,1.899999976
2562,1.5
2563,1.5
2564,4.900000095
2565,3.700000048
2566,3.599999905
2567,3.099999905
2568,3
2569,4.5
2570,3.5
2571,1.600000024
2572,2.700000048
2573,2.299999952
2574,1.700000048
2575,1.5
2576,1
2577,0.800000012
2578,0.899999976
2579,2.599999905
2580,2.599999905
2581,2.099999905
2582,2.5
2583,4.5
2584,5.199999809
2585,2.900000095
2586,3.5
2587,3.799999952
2588,4.099999905
2589,4.800000191
2590,3.400000095
2591,1.899999976
2592,2.700000048
2593,3.5
2594,4.699999809
2595,3.400000095
2596,2.700000048
2597,1.5
2598,2.200000048
2599,3.299999952
2600,1.100000024
2601,0.5
2602,0.400000006
2603,0.300000012
2604,0.100000001
2605,0.100000001
2606,0.200000003
2607,0
2608,0
2609,0.600000024
2610,0.100000001
2611,0.200000003
2612,1.399999976
2613,1.799999952
2614,2.900000095
2615,3.099999905
2616,2.099999905
2617,2.299999952
2618,0.800000012
2619,2.5
2620,2.799999952
2621,1.100000024
2622,2.599999905
2623,1
2624,0
2625,0
2626,0.400000006
2627,0.200000003
2628,0.300000012
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0.300000012
2637,0.899999976
2638,3.400000095
2639,1.100000024
2640,2.099999905
2641,2
2642,3.299999952
2643,2.900000095
2644,1
2645,2.099999905
2646,1.299999952
2647,0.300000012
2648,0.899999976
2649,0.200000003
2650,0.5
2651,0.400000006
2652,0.600000024
2653,0.100000001
2654,0.300000012
2655,0
2656,0.699999988
2657,0.400000006
2658,0.800000012
2659,1.899999976
2660,2.099999905
2661,2.299999952
2662,1.799999952
2663,2.900000095
2664,3.5
2665,3.900000095
2666,3.5
2667,2.900000095
2668,2.5
2669,3.099999905
2670,2.5
2671,1.799999952
2672,1.200000048
2673,0.600000024
2674,0.300000012
2675,1
2676,0.600000024
2677,0.200000003
2678,0.600000024
2679,0.100000001
2680,0.400000006
2681,1.5
2682,0.5
2683,0.899999976
2684,1.100000024
2685,1.600000024
2686,1.399999976
2687,1.200000048
2688,1.100000024
2689,2
2690,0.5
2691,2
2692,2.200000048
2693,1.899999976
2694,1.399999976
2695,0
2696,0.400000006
2697,0
2698,0.100000001
2699,0.400000006
2700,0.5
2701,0.300000012
2702,0.100000001
2703,0.100000001
2704,0
2705,0.100000001
2706,0.100000001
2707,1.299999952
2708,1.600000024
2709,0.899999976
2710,2.700000048
2711,1.5
2712,0.400000006
2713,1.399999976
2714,2.299999952
2715,1.899999976
2716,1
2717,1
2718,1.100000024
2719,1.5
2720,1.100000024
2721,0
2722,0.400000006
2723,1.600000024
2724,0.800000012
2725,0.200000003
2726,0.300000012
2727,0.600000024
2728,0.699999988
2729,1
2730,1.100000024
2731,2.700000048
2732,3.200000048
2733,3.200000048
2734,5.300000191
2735,5.699999809
2736,3.799999952
2737,3.099999905
2738,3.5
2739,3.200000048
2740,5.5
2741,5.300000191
2742,4
2743,4
2744,1.799999952
2745,1.700000048
2746,1.899999976
2747,2.099999905
2748,2
2749,1
2750,1.799999952
2751,1.299999952
2752,0.899999976
2753,0.699999988
2754,1.899999976
2755,1.899999976
2756,2.799999952
2757,3.5
2758,4.900000095
2759,4.199999809
2760,5.199999809
2761,5.599999905
2762,3.099999905
2763,4.800000191
2764,3.599999905
2765,3.200000048
2766,4.300000191
2767,1.5
2768,1.600000024
2769,0.5
2770,1
2771,1.299999952
2772,1.100000024
2773,0.899999976
2774,1.399999976
2775,1.100000024
2776,0.400000006
2777,0.600000024
2778,0.699999988
2779,0.699999988
2780,1.600000024
2781,1.799999952
2782,1.600000024
2783,1.600000024
2784,2.700000048
2785,2.200000048
2786,2.200000048
2787,2.400000095
2788,2.400000095
2789,3
2790,1.899999976
2791,1.100000024
2792,0.400000006
2793,0.600000024
2794,0.400000006
2795,0.800000012
2796,1
2797,0.400000006
2798,0.600000024
2799,0.5
2800,0.5
2801,0.699999988
2802,0.300000012
2803,0.600000024
2804,1.5
2805,1.5
2806,1.899999976
2807,4.199999809
2808,3.5
2809,1.899999976
2810,3.5
2811,4.400000095
2812,3.099999905
2813,3.200000048
2814,2.099999905
2815,1.299999952
2816,0.5
2817,0.699999988
2818,0.400000006
2819,0.100000001
2820,0
2821,0
2822,0.300000012
2823,0.100000001
2824,0.400000006
2825,1.200000048
2826,0.899999976
2827,1.200000048
2828,2.200000048
2829,2.200000048
2830,1.299999952
2831,2.400000095
2832,1.799999952
2833,2
2834,1.5
2835,1.700000048
2836,2
2837,2.599999905
2838,1.200000048
2839,1.5
2840,1.399999976
2841,2.5
2842,2.200000048
2843,0.899999976
2844,0.800000012
2845,1.200000048
2846,0.800000012
2847,2
2848,0.699999988
2849,1.600000024
2850,1.600000024
2851,2
2852,2.400000095
2853,3
2854,3.700000048
2855,1.600000024
2856,1.799999952
2857,1.399999976
2858,1.899999976
2859,1.200000048
2860,0.699999988
2861,1.100000024
2862,0.300000012
2863,1.200000048
2864,1.100000024
2865,0.200000003
2866,0.100000001
2867,0.400000006
2868,0.100000001
2869,0.100000001
2870,0.200000003
2871,0
2872,0
2873,0
2874,0
2875,0.100000001
2876,0.400000006
2877,0.100000001
2878,0.600000024
2879,0.800000012
2880,1.100000024
2881,1.899999976
2882,0.800000012
2883,1.100000024
2884,2.900000095
2885,1.100000024
2886,1
2887,0.200000003
2888,0.100000001
2889,0.100000001
2890,0.5
2891,0.100000001
2892,0
2893,0
2894,0
2895,0
2896,0.100000001
2897,0
2898,0
2899,0.100000001
2900,0.200000003
2901,0.100000001
2902,1.200000048
2903,1.299999952
2904,2
2905,1.600000024
2906,1.899999976
2907,1.200000048
2908,1.799999952
2909,1.899999976
2910,0.699999988
2911,0.699999988
2912,1.899999976
2913,2
2914,0.800000012
2915,0.200000003
2916,1.5
2917,1.399999976
2918,1.600000024
2919,2.099999905
2920,3.599999905
2921,4.199999809
2922,3.099999905
2923,2.700000048
2924,3
2925,2.400000095
2926,4.099999905
2927,3
2928,2.200000048
2929,2
2930,2.200000048
2931,2.299999952
2932,3.299999952
2933,2.599999905
2934,3.599999905
2935,2.700000048
2936,2.5
2937,1.100000024
2938,1.799999952
2939,0.699999988
2940,0.699999988
2941,0.100000001
2942,0
2943,0
2944,0
2945,0
2946,1.100000024
2947,1.100000024
2948,2
2949,2.200000048
2950,1.200000048
2951,1.799999952
2952,2
2953,2.400000095
2954,1.5
2955,2.099999905
2956,3.700000048
2957,1.600000024
2958,1.399999976
2959,3.099999905
2960,1.200000048
2961,0.600000024
2962,1.600000024
2963,0.899999976
2964,1.700000048
2965,1.600000024
2966,1.200000048
2967,0.699999988
2968,1.200000048
2969,0.600000024
2970,0.600000024
2971,1
2972,0.400000006
2973,2
2974,1.799999952
2975,1.299999952
2976,1.299999952
2977,0.800000012
2978,2.099999905
2979,1.299999952
2980,0.699999988
2981,1.299999952
2982,1.100000024
2983,1.600000024
2984,0.699999988
2985,0.200000003
2986,1.100000024
2987,1.700000048
2988,1.700000048
2989,1.200000048
2990,1.200000048
2991,0.899999976
2992,0.200000003
2993,0.899999976
2994,0.400000006
2995,1.799999952
2996,0.600000024
2997,0.5
2998,1.700000048
2999,2.299999952
3000,1.5
3001,2.400000095
3002,1.899999976
3003,1.700000048
3004,0.800000012
3005,0.300000012
3006,0.400000006
3007,0.899999976
3008,0.899999976
3009,0.800000012
3010,1.100000024
3011,1.5
3012,2
3013,2.200000048
3014,1.700000048
3015,2.299999952
3016,3.299999952
3017,3.099999905
3018,5.800000191
3019,4.300000191
3020,4.5
3021,3.400000095
3022,1.299999952
3023,1.600000024
3024,2.700000048
3025,3.200000048
3026,2.900000095
3027,3.099999905
3028,1.899999976
3029,3.400000095
3030,2.5
3031,1.799999952
3032,2
3033,1.399999976
3034,1.299999952
3035,1.299999952
3036,1.799999952
3037,2.900000095
3038,1.399999976
3039,2.299999952
3040,3.5
3041,2.900000095
3042,2
3043,1
3044,1.200000048
3045,0.100000001
3046,0.300000012
3047,0.600000024
3048,0.100000001
3049,0.600000024
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0.100000001
3058,0.300000012
3059,0.800000012
3060,0.899999976
3061,2.299999952
3062,2.299999952
3063,2.799999952
3064,1.700000048
3065,1.100000024
3066,1.5
3067,1.799999952
3068,2.200000048
3069,2
3070,1.200000048
3071,1
3072,0.600000024
3073,0.100000001
3074,0.100000001
3075,0.600000024
3076,1.600000024
3077,0.899999976
3078,1.299999952
3079,0.600000024
3080,1.200000048
3081,0.800000012
3082,1.5
3083,1.200000048
3084,1.899999976
3085,1.100000024
3086,1.5
3087,1
3088,1.700000048
3089,2.099999905
3090,2.700000048
3091,2.5
3092,2.200000048
3093,1.100000024
3094,0.899999976
3095,2.200000048
3096,0.5
3097,0.300000012
3098,1.700000048
3099,2.200000048
3100,0.899999976
3101,1.200000048
3102,1.600000024
3103,2.700000048
3104,2.599999905
3105,2.5
3106,5
3107,6.900000095
3108,3.200000048
3109,5.199999809
3110,4.900000095
3111,3.200000048
3112,2.900000095
3113,2.400000095
3114,2.700000048
3115,2.900000095
3116,4.599999905
3117,3.599999905
3118,3.400000095
3119,2.599999905
3120,1.600000024
3121,1.5
3122,2.099999905
3123,1.700000048
3124,0.699999988
3125,1.799999952
3126,1
3127,0.5
3128,0.100000001
3129,0.100000001
3130,0.5
3131,0.100000001
3132,0.5
3133,1.100000024
3134,1.299999952
3135,1.200000048
3136,1.399999976
3137,1.5
3138,1.299999952
3139,0.699999988
3140,0.400000006
3141,0.899999976
3142,0.699999988
3143,1
3144,2.5
3145,1.899999976
3146,2
3147,3.599999905
3148,4.5
3149,3.200000048
3150,4.400000095
3151,4.900000095
3152,4.599999905
3153,5.199999809
3154,3.799999952
3155,3
3156,4.199999809
3157,4.099999905
3158,3.400000095
3159,3.700000048
3160,2.700000048
3161,2.400000095
3162,0.800000012
3163,1.299999952
3164,1.799999952
3165,0.400000006
3166,1
3167,1.5
3168,0.899999976
3169,0.600000024
3170,0.899999976
3171,1.200000048
3172,1.5
3173,1.200000048
3174,1.200000048
3175,0.699999988
3176,0.800000012
3177,0.400000006
3178,0.400000006
3179,0.100000001
3180,0.400000006
3181,0.5
3182,4.099999905
3183,2.700000048
3184,0.699999988
3185,3.200000048
3186,1.299999952
3187,1.799999952
3188,1.200000048
3189,0.600000024
3190,1.899999976
3191,1
3192,0.5
3193,1.399999976
3194,1
3195,0.899999976
3196,0.5
3197,0.5
3198,0.5
3199,0.400000006
3200,0.899999976
3201,1.399999976
3202,1.399999976
3203,1.200000048
3204,1.100000024
3205,2.400000095
3206,1.299999952
3207,1.200000048
3208,2.200000048
3209,1.799999952
3210,2
3211,1.899999976
3212,1.600000024
3213,1.299999952
3214,1.5
3215,1.600000024
3216,1.200000048
3217,0
3218,1
3219,0.300000012
3220,0.200000003
3221,0.400000006
3222,0.100000001
3223,0.5
3224,0.400000006
3225,0.600000024
3226,0.699999988
3227,2.299999952
3228,1.600000024
3229,2.200000048
3230,2.099999905
3231,1.299999952
3232,2.400000095
3233,3
3234,2.900000095
3235,2.200000048
3236,3
3237,1.700000048
3238,1
3239,1.399999976
3240,0.899999976
3241,0.400000006
3242,0.100000001
3243,0
3244,0.100000001
3245,0.100000001
3246,0
3247,0
3248,0
3249,0.100000001
3250,0.200000003
3251,0.100000001
3252,0.600000024
3253,0
3254,1
3255,0.400000006
3256,1.399999976
3257,0.899999976
3258,0.699999988
3259,1.399999976
3260,1.899999976
3261,1.100000024
3262,0.899999976
3263,0.200000003
3264,0.200000003
3265,0
3266,0
3267,0.100000001
3268,0
3269,1.100000024
3270,0
3271,0.100000001
3272,0
3273,0.899999976
3274,0.699999988
3275,1.299999952
3276,1.899999976
3277,2.400000095
3278,3.5
3279,3.400000095
3280,2.200000048
3281,1.700000048
3282,2.200000048
3283,1.399999976
3284,2.099999905
3285,1.5
3286,2.299999952
3287,2.299999952
3288,3.099999905
3289,2
3290,2.5
3291,3.5
3292,2.5
3293,5
3294,1.600000024
3295,2.299999952
3296,2.5
3297,1.799999952
3298,2.799999952
3299,2.400000095
3300,1.200000048
3301,1.299999952
3302,1
3303,1.600000024
3304,1.600000024
3305,0.600000024
3306,2.5
3307,1.5
3308,2.299999952
3309,2
3310,1.600000024
3311,1.700000048
3312,3
3313,2
3314,0.5
3315,1.299999952
3316,0.899999976
3317,1.899999976
3318,1
3319,1.200000048
3320,1.700000048
3321,2
3322,2
3323,3.400000095
3324,3.200000048
3325,3
3326,2.099999905
3327,2.900000095
3328,4.099999905
3329,4.800000191
3330,3.299999952
3331,2.799999952
3332,0.800000012
3333,3.599999905
3334,1.299999952
3335,2.200000048
3336,0.600000024
3337,1.899999976
3338,1.600000024
3339,0.5
3340,1
3341,0.600000024
3342,0.899999976
3343,1.200000048
3344,2
3345,0.800000012
3346,1.5
3347,1.100000024
3348,0.699999988
3349,1.5
3350,2.599999905
3351,1.600000024
3352,1.899999976
3353,1.799999952
3354,0.899999976
3355,1.600000024
3356,1.799999952
3357,1.399999976
3358,2.099999905
3359,1.799999952
3360,1.200000048
3361,1.100000024
3362,0.200000003
3363,0.200000003
3364,0.200000003
3365,0.600000024
3366,0
3367,0
3368,0
3369,0
3370,1.5
3371,1.100000024
3372,1.399999976
3373,2.599999905
3374,3.200000048
3375,4.199999809
3376,4.199999809
3377,3.400000095
3378,3.700000048
3379,2
3380,1.5
3381,0.800000012
3382,1.700000048
3383,2.599999905
3384,2.900000095
3385,2.299999952
3386,2.299999952
3387,3
3388,3.200000048
3389,3.200000048
3390,3.200000048
3391,2.400000095
3392,3.799999952
3393,2.400000095
3394,3.099999905
3395,0.699999988
3396,1.200000048
3397,0.699999988
3398,1.100000024
3399,1.100000024
3400,2.599999905
3401,2.099999905
3402,3.599999905
3403,3.200000048
3404,2.599999905
3405,2.400000095
3406,3
3407,2
3408,2.099999905
3409,1.100000024
3410,1.200000048
3411,1.700000048
3412,1.5
3413,1.799999952
3414,1.399999976
3415,0.800000012
3416,0.800000012
3417,0.800000012
3418,1.700000048
3419,1.200000048
3420,1.600000024
3421,0.699999988
3422,0.899999976
3423,0.200000003
3424,0.400000006
3425,0.699999988
3426,1.5
3427,0.5
3428,0.5
3429,0.600000024
3430,1.200000048
3431,0.400000006
3432,0.200000003
3433,1.399999976
3434,0
3435,0.100000001
3436,0.100000001
3437,0
3438,0
3439,0.100000001
3440,0.300000012
3441,0
3442,0
3443,0.100000001
3444,0.200000003
3445,0
3446,0.5
3447,0.699999988
3448,0.800000012
3449,0.600000024
3450,1.200000048
3451,1.399999976
3452,1.799999952
3453,1.899999976
3454,2.599999905
3455,1.200000048
3456,1.600000024
3457,1.399999976
3458,1.600000024
3459,2.099999905
3460,1.5
3461,1.200000048
3462,3.200000048
3463,2.299999952
3464,1.399999976
3465,2
3466,2.200000048
3467,3.200000048
3468,1.799999952
3469,3.299999952
3470,3
3471,4.300000191
3472,2.900000095
3473,4.099999905
3474,2.200000048
3475,2.299999952
3476,4.800000191
3477,2.900000095
3478,2.700000048
3479,3
3480,2.400000095
3481,2.200000048
3482,2.299999952
3483,1.100000024
3484,2.099999905
3485,2.299999952
3486,1.299999952
3487,1.100000024
3488,1.5
3489,0.899999976
3490,1.299999952
3491,2.799999952
3492,0.600000024
3493,1.899999976
3494,1.5
3495,2.299999952
3496,2.599999905
3497,0.899999976
3498,2.400000095
3499,1.5
3500,3.400000095
3501,2.400000095
3502,1.200000048
3503,1.799999952
3504,0.899999976
3505,0.800000012
3506,0.300000012
3507,0.100000001
3508,0.200000003
3509,0.100000001
3510,0.200000003
3511,0.400000006
3512,0.100000001
3513,0
3514,0.100000001
